timestamp,pair,price
2025-12-14T06:31:38.123526+00:00,ETHUSDT,3106.67
2025-12-14T06:31:49.873110+00:00,BTCUSDT,90100.12
2025-12-14T06:31:49.873110+00:00,ETHUSDT,3106.66
2025-12-14T06:32:01.952687+00:00,BTCUSDT,90100.12
2025-12-14T06:32:01.952687+00:00,ETHUSDT,3106.17
2025-12-14T06:32:13.712821+00:00,BTCUSDT,90100.12
2025-12-14T06:32:13.712821+00:00,ETHUSDT,3106.0
2025-12-14T06:32:25.467393+00:00,BTCUSDT,90100.13
2025-12-14T06:32:25.467393+00:00,ETHUSDT,3106.01
2025-12-14T06:32:37.376990+00:00,BTCUSDT,90100.12
2025-12-14T06:32:37.376990+00:00,ETHUSDT,3106.01
2025-12-14T06:32:49.127044+00:00,BTCUSDT,90100.12
2025-12-14T06:32:49.127044+00:00,ETHUSDT,3106.19
2025-12-14T06:33:00.869390+00:00,BTCUSDT,90100.13
2025-12-14T06:33:00.869390+00:00,ETHUSDT,3106.44
2025-12-14T06:33:12.784875+00:00,BTCUSDT,90100.12
2025-12-14T06:33:12.784875+00:00,ETHUSDT,3106.45
2025-12-14T06:33:24.543783+00:00,BTCUSDT,90100.13
2025-12-14T06:33:24.543783+00:00,ETHUSDT,3105.38
2025-12-14T06:33:36.324669+00:00,BTCUSDT,90100.09
2025-12-14T06:33:36.324669+00:00,ETHUSDT,3106.26
2025-12-14T06:33:48.164939+00:00,BTCUSDT,90100.09
2025-12-14T06:33:48.164939+00:00,ETHUSDT,3106.42
2025-12-14T06:34:00.140318+00:00,BTCUSDT,90100.1
2025-12-14T06:34:00.140318+00:00,ETHUSDT,3106.59
2025-12-14T06:34:11.912117+00:00,BTCUSDT,90100.1
2025-12-14T06:34:11.912117+00:00,ETHUSDT,3106.61
2025-12-14T06:34:23.844025+00:00,BTCUSDT,90100.09
2025-12-14T06:34:23.844025+00:00,ETHUSDT,3106.75
2025-12-14T06:34:35.625090+00:00,BTCUSDT,90100.1
2025-12-14T06:34:35.625090+00:00,ETHUSDT,3106.74
2025-12-14T06:34:47.529568+00:00,BTCUSDT,90099.77
2025-12-14T06:34:47.529568+00:00,ETHUSDT,3106.75
2025-12-14T06:34:59.299053+00:00,BTCUSDT,90099.76
2025-12-14T06:34:59.299053+00:00,ETHUSDT,3106.75
2025-12-14T06:35:11.220689+00:00,BTCUSDT,90092.93
2025-12-14T06:35:11.220689+00:00,ETHUSDT,3106.6
2025-12-14T06:35:22.962070+00:00,BTCUSDT,90092.87
2025-12-14T06:35:22.962070+00:00,ETHUSDT,3106.23
2025-12-14T06:35:34.863916+00:00,BTCUSDT,90092.86
2025-12-14T06:35:34.863916+00:00,ETHUSDT,3107.1
2025-12-14T06:35:46.609568+00:00,BTCUSDT,90099.79
2025-12-14T06:35:46.609568+00:00,ETHUSDT,3107.47
2025-12-14T06:35:58.359630+00:00,BTCUSDT,90099.77
2025-12-14T06:35:58.359630+00:00,ETHUSDT,3107.46
2025-12-14T06:36:10.152239+00:00,BTCUSDT,90099.77
2025-12-14T06:36:10.152239+00:00,ETHUSDT,3107.47
2025-12-14T06:36:22.072409+00:00,BTCUSDT,90099.77
2025-12-14T06:36:22.072409+00:00,ETHUSDT,3107.47
2025-12-14T06:36:33.922391+00:00,BTCUSDT,90099.77
2025-12-14T06:36:33.922391+00:00,ETHUSDT,3107.22
2025-12-14T06:36:45.665480+00:00,BTCUSDT,90099.78
2025-12-14T06:36:45.665480+00:00,ETHUSDT,3107.23
2025-12-14T06:36:57.403651+00:00,BTCUSDT,90099.78
2025-12-14T06:36:57.403651+00:00,ETHUSDT,3107.23
2025-12-14T06:37:09.334928+00:00,BTCUSDT,90099.78
2025-12-14T06:37:09.334928+00:00,ETHUSDT,3107.23
2025-12-14T06:37:21.078760+00:00,BTCUSDT,90099.74
2025-12-14T06:37:21.078760+00:00,ETHUSDT,3107.39
2025-12-14T06:37:33.005860+00:00,BTCUSDT,90099.99
2025-12-14T06:37:33.005860+00:00,ETHUSDT,3108.07
2025-12-14T06:37:44.742683+00:00,BTCUSDT,90099.99
2025-12-14T06:37:44.742683+00:00,ETHUSDT,3108.07
2025-12-14T06:37:56.511306+00:00,BTCUSDT,90099.97
2025-12-14T06:37:56.511306+00:00,ETHUSDT,3107.55
2025-12-14T06:38:08.259454+00:00,BTCUSDT,90107.65
2025-12-14T06:38:08.259454+00:00,ETHUSDT,3108.05
2025-12-14T06:38:20.414612+00:00,BTCUSDT,90118.67
2025-12-14T06:38:20.414612+00:00,ETHUSDT,3108.06
2025-12-14T06:38:32.172310+00:00,BTCUSDT,90118.67
2025-12-14T06:38:32.172310+00:00,ETHUSDT,3108.05
2025-12-14T06:38:44.082461+00:00,BTCUSDT,90120.13
2025-12-14T06:38:44.082461+00:00,ETHUSDT,3108.06
2025-12-14T06:38:55.830874+00:00,BTCUSDT,90134.46
2025-12-14T06:38:55.830874+00:00,ETHUSDT,3108.46
2025-12-14T06:39:07.605323+00:00,BTCUSDT,90134.45
2025-12-14T06:39:07.605323+00:00,ETHUSDT,3108.77
2025-12-14T06:39:19.383811+00:00,BTCUSDT,90134.45
2025-12-14T06:39:19.383811+00:00,ETHUSDT,3109.05
2025-12-14T06:39:31.311519+00:00,BTCUSDT,90135.25
2025-12-14T06:39:31.311519+00:00,ETHUSDT,3109.04
2025-12-14T06:39:43.078078+00:00,BTCUSDT,90135.25
2025-12-14T06:39:43.078078+00:00,ETHUSDT,3109.39
2025-12-14T06:39:54.829247+00:00,BTCUSDT,90141.99
2025-12-14T06:39:54.829247+00:00,ETHUSDT,3109.59
2025-12-14T06:40:06.578406+00:00,BTCUSDT,90145.75
2025-12-14T06:40:06.578406+00:00,ETHUSDT,3109.59
2025-12-14T06:40:18.534133+00:00,BTCUSDT,90145.76
2025-12-14T06:40:18.534133+00:00,ETHUSDT,3109.58
2025-12-14T06:40:30.442441+00:00,BTCUSDT,90152.97
2025-12-14T06:40:30.442441+00:00,ETHUSDT,3109.79
2025-12-14T06:40:42.184344+00:00,BTCUSDT,90152.97
2025-12-14T06:40:42.184344+00:00,ETHUSDT,3109.96
2025-12-14T06:40:54.090913+00:00,BTCUSDT,90152.96
2025-12-14T06:40:54.090913+00:00,ETHUSDT,3109.97
2025-12-14T06:41:05.842516+00:00,BTCUSDT,90152.96
2025-12-14T06:41:05.842516+00:00,ETHUSDT,3109.96
2025-12-14T06:41:17.574549+00:00,BTCUSDT,90152.97
2025-12-14T06:41:17.574549+00:00,ETHUSDT,3109.96
2025-12-14T06:41:29.308374+00:00,BTCUSDT,90152.96
2025-12-14T06:41:29.308374+00:00,ETHUSDT,3110.29
2025-12-14T06:41:41.397078+00:00,BTCUSDT,90152.97
2025-12-14T06:41:41.397078+00:00,ETHUSDT,3110.75
2025-12-14T06:41:53.164988+00:00,BTCUSDT,90160.34
2025-12-14T06:41:53.164988+00:00,ETHUSDT,3111.21
2025-12-14T06:44:27.284268+00:00,BTCUSDT,90172.34
2025-12-14T06:44:27.284268+00:00,ETHUSDT,3111.62
2025-12-14T06:44:39.056391+00:00,BTCUSDT,90172.31
2025-12-14T06:44:39.056391+00:00,ETHUSDT,3112.08
2025-12-14T06:44:50.806607+00:00,BTCUSDT,90170.73
2025-12-14T06:44:50.806607+00:00,ETHUSDT,3112.39
2025-12-14T06:45:03.008992+00:00,BTCUSDT,90167.92
2025-12-14T06:45:03.008992+00:00,ETHUSDT,3112.39
2025-12-14T06:45:14.935187+00:00,BTCUSDT,90167.92
2025-12-14T06:45:14.935187+00:00,ETHUSDT,3112.39
2025-12-14T06:45:26.689109+00:00,BTCUSDT,90167.92
2025-12-14T06:45:26.689109+00:00,ETHUSDT,3112.39
2025-12-14T06:45:38.623534+00:00,BTCUSDT,90167.93
2025-12-14T06:45:38.623534+00:00,ETHUSDT,3112.4
2025-12-14T06:45:50.547500+00:00,BTCUSDT,90165.75
2025-12-14T06:45:50.547500+00:00,ETHUSDT,3112.39
2025-12-14T06:46:02.317362+00:00,BTCUSDT,90165.76
2025-12-14T06:46:02.317362+00:00,ETHUSDT,3112.4
2025-12-14T06:46:14.082145+00:00,BTCUSDT,90162.55
2025-12-14T06:46:14.082145+00:00,ETHUSDT,3112.39
2025-12-14T06:46:26.005615+00:00,BTCUSDT,90161.53
2025-12-14T06:46:26.005615+00:00,ETHUSDT,3112.52
2025-12-14T06:46:37.772226+00:00,BTCUSDT,90154.38
2025-12-14T06:46:37.772226+00:00,ETHUSDT,3111.63
2025-12-14T06:46:49.717153+00:00,BTCUSDT,90145.27
2025-12-14T06:46:49.717153+00:00,ETHUSDT,3110.82
2025-12-14T06:47:01.499242+00:00,BTCUSDT,90145.26
2025-12-14T06:47:01.499242+00:00,ETHUSDT,3110.83
2025-12-14T06:47:13.250573+00:00,BTCUSDT,90145.27
2025-12-14T06:47:13.250573+00:00,ETHUSDT,3110.73
2025-12-14T06:47:25.006179+00:00,BTCUSDT,90145.26
2025-12-14T06:47:25.006179+00:00,ETHUSDT,3110.72
2025-12-14T06:47:36.938712+00:00,BTCUSDT,90152.52
2025-12-14T06:47:36.938712+00:00,ETHUSDT,3110.72
2025-12-14T06:47:48.705304+00:00,BTCUSDT,90152.51
2025-12-14T06:47:48.705304+00:00,ETHUSDT,3110.12
2025-12-14T06:48:00.493084+00:00,BTCUSDT,90147.37
2025-12-14T06:48:00.493084+00:00,ETHUSDT,3110.02
2025-12-14T06:48:12.257639+00:00,BTCUSDT,90147.38
2025-12-14T06:48:12.257639+00:00,ETHUSDT,3110.5
2025-12-14T06:48:24.002077+00:00,BTCUSDT,90147.38
2025-12-14T06:48:24.002077+00:00,ETHUSDT,3110.51
2025-12-14T06:48:36.223319+00:00,BTCUSDT,90147.37
2025-12-14T06:48:36.223319+00:00,ETHUSDT,3110.51
2025-12-14T06:48:47.969959+00:00,BTCUSDT,90147.37
2025-12-14T06:48:47.969959+00:00,ETHUSDT,3110.5
2025-12-14T06:48:59.719862+00:00,BTCUSDT,90147.37
2025-12-14T06:48:59.719862+00:00,ETHUSDT,3110.73
2025-12-14T06:49:11.485920+00:00,BTCUSDT,90147.38
2025-12-14T06:49:11.485920+00:00,ETHUSDT,3110.73
2025-12-14T06:49:23.237982+00:00,BTCUSDT,90147.37
2025-12-14T06:49:23.237982+00:00,ETHUSDT,3110.89
2025-12-14T06:49:34.967756+00:00,BTCUSDT,90147.38
2025-12-14T06:49:34.967756+00:00,ETHUSDT,3110.99
2025-12-14T06:49:46.726211+00:00,BTCUSDT,90147.37
2025-12-14T06:49:46.726211+00:00,ETHUSDT,3110.99
2025-12-14T06:49:58.675673+00:00,BTCUSDT,90147.37
2025-12-14T06:49:58.675673+00:00,ETHUSDT,3110.88
2025-12-14T06:50:10.457625+00:00,BTCUSDT,90147.37
2025-12-14T06:50:10.457625+00:00,ETHUSDT,3110.27
2025-12-14T06:50:22.220373+00:00,BTCUSDT,90147.38
2025-12-14T06:50:22.220373+00:00,ETHUSDT,3110.27
2025-12-14T06:50:33.982122+00:00,BTCUSDT,90147.38
2025-12-14T06:50:33.982122+00:00,ETHUSDT,3109.9
2025-12-14T06:50:45.885705+00:00,BTCUSDT,90147.38
2025-12-14T06:50:45.885705+00:00,ETHUSDT,3109.76
2025-12-14T06:50:57.639635+00:00,BTCUSDT,90147.38
2025-12-14T06:50:57.639635+00:00,ETHUSDT,3109.75
2025-12-14T06:51:09.550003+00:00,BTCUSDT,90147.37
2025-12-14T06:51:09.550003+00:00,ETHUSDT,3109.76
2025-12-14T06:51:21.281881+00:00,BTCUSDT,90147.37
2025-12-14T06:51:21.281881+00:00,ETHUSDT,3109.75
2025-12-14T06:51:33.158248+00:00,BTCUSDT,90146.42
2025-12-14T06:51:33.158248+00:00,ETHUSDT,3109.76
2025-12-14T06:51:44.917042+00:00,BTCUSDT,90141.01
2025-12-14T06:51:44.917042+00:00,ETHUSDT,3109.75
2025-12-14T06:51:56.657895+00:00,BTCUSDT,90130.08
2025-12-14T06:51:56.657895+00:00,ETHUSDT,3109.44
2025-12-14T06:52:08.400945+00:00,BTCUSDT,90136.39
2025-12-14T06:52:08.400945+00:00,ETHUSDT,3109.48
2025-12-14T06:52:20.158348+00:00,BTCUSDT,90136.39
2025-12-14T06:52:20.158348+00:00,ETHUSDT,3109.05
2025-12-14T06:52:31.916589+00:00,BTCUSDT,90136.39
2025-12-14T06:52:31.916589+00:00,ETHUSDT,3109.05
2025-12-14T06:52:43.813587+00:00,BTCUSDT,90136.39
2025-12-14T06:52:43.813587+00:00,ETHUSDT,3109.2
2025-12-14T06:52:55.715497+00:00,BTCUSDT,90136.39
2025-12-14T06:52:55.715497+00:00,ETHUSDT,3109.98
2025-12-14T06:53:07.478470+00:00,BTCUSDT,90136.39
2025-12-14T06:53:07.478470+00:00,ETHUSDT,3110.28
2025-12-14T06:53:19.402667+00:00,BTCUSDT,90136.4
2025-12-14T06:53:19.402667+00:00,ETHUSDT,3110.27
2025-12-14T06:53:31.149892+00:00,BTCUSDT,90136.39
2025-12-14T06:53:31.149892+00:00,ETHUSDT,3110.28
2025-12-14T06:53:42.895942+00:00,BTCUSDT,90136.4
2025-12-14T06:53:42.895942+00:00,ETHUSDT,3110.27
2025-12-14T06:53:54.640011+00:00,BTCUSDT,90136.4
2025-12-14T06:53:54.640011+00:00,ETHUSDT,3109.99
2025-12-14T06:54:06.714586+00:00,BTCUSDT,90136.4
2025-12-14T06:54:06.714586+00:00,ETHUSDT,3109.99
2025-12-14T06:54:18.467445+00:00,BTCUSDT,90136.4
2025-12-14T06:54:18.467445+00:00,ETHUSDT,3109.99
2025-12-14T06:54:30.249414+00:00,BTCUSDT,90136.39
2025-12-14T06:54:30.249414+00:00,ETHUSDT,3109.98
2025-12-14T06:54:42.174036+00:00,BTCUSDT,90136.39
2025-12-14T06:54:42.174036+00:00,ETHUSDT,3109.98
2025-12-14T06:54:53.931742+00:00,BTCUSDT,90136.4
2025-12-14T06:54:53.931742+00:00,ETHUSDT,3109.98
2025-12-14T06:55:05.680279+00:00,BTCUSDT,90168.38
2025-12-14T06:55:05.680279+00:00,ETHUSDT,3110.72
2025-12-14T06:55:17.582002+00:00,BTCUSDT,90175.6
2025-12-14T06:55:17.582002+00:00,ETHUSDT,3110.72
2025-12-14T06:55:29.322444+00:00,BTCUSDT,90169.71
2025-12-14T06:55:29.322444+00:00,ETHUSDT,3110.11
2025-12-14T06:55:41.063565+00:00,BTCUSDT,90154.46
2025-12-14T06:55:41.063565+00:00,ETHUSDT,3109.63
2025-12-14T06:55:52.819174+00:00,BTCUSDT,90154.46
2025-12-14T06:55:52.819174+00:00,ETHUSDT,3109.78
2025-12-14T06:56:04.762046+00:00,BTCUSDT,90154.45
2025-12-14T06:56:04.762046+00:00,ETHUSDT,3110.11
2025-12-14T06:56:16.556838+00:00,BTCUSDT,90154.46
2025-12-14T06:56:16.556838+00:00,ETHUSDT,3110.12
2025-12-14T06:56:28.462098+00:00,BTCUSDT,90154.46
2025-12-14T06:56:28.462098+00:00,ETHUSDT,3110.12
2025-12-14T06:56:40.221551+00:00,BTCUSDT,90149.2
2025-12-14T06:56:40.221551+00:00,ETHUSDT,3109.6
2025-12-14T06:56:52.163428+00:00,BTCUSDT,90145.26
2025-12-14T06:56:52.163428+00:00,ETHUSDT,3109.58
2025-12-14T06:57:03.915091+00:00,BTCUSDT,90145.27
2025-12-14T06:57:03.915091+00:00,ETHUSDT,3109.81
2025-12-14T06:57:15.830466+00:00,BTCUSDT,90145.26
2025-12-14T06:57:15.830466+00:00,ETHUSDT,3110.07
2025-12-14T06:57:27.576932+00:00,BTCUSDT,90145.27
2025-12-14T06:57:27.576932+00:00,ETHUSDT,3110.08
2025-12-14T06:57:39.519458+00:00,BTCUSDT,90145.27
2025-12-14T06:57:39.519458+00:00,ETHUSDT,3110.08
2025-12-14T06:57:51.276217+00:00,BTCUSDT,90145.27
2025-12-14T06:57:51.276217+00:00,ETHUSDT,3110.07
2025-12-14T06:58:03.028795+00:00,BTCUSDT,90145.27
2025-12-14T06:58:03.028795+00:00,ETHUSDT,3110.07
2025-12-14T06:58:14.818667+00:00,BTCUSDT,90145.26
2025-12-14T06:58:14.818667+00:00,ETHUSDT,3110.08
2025-12-14T06:58:26.881417+00:00,BTCUSDT,90145.27
2025-12-14T06:58:26.881417+00:00,ETHUSDT,3110.08
2025-12-14T06:58:38.634599+00:00,BTCUSDT,90145.26
2025-12-14T06:58:38.634599+00:00,ETHUSDT,3110.08
2025-12-14T06:58:50.365505+00:00,BTCUSDT,90145.27
2025-12-14T06:58:50.365505+00:00,ETHUSDT,3110.15
2025-12-14T06:59:02.285620+00:00,BTCUSDT,90145.27
2025-12-14T06:59:02.285620+00:00,ETHUSDT,3110.4
2025-12-14T06:59:14.463897+00:00,BTCUSDT,90145.27
2025-12-14T06:59:14.463897+00:00,ETHUSDT,3110.72
2025-12-14T06:59:26.224582+00:00,BTCUSDT,90145.27
2025-12-14T06:59:26.224582+00:00,ETHUSDT,3110.72
2025-12-14T06:59:38.143541+00:00,BTCUSDT,90145.27
2025-12-14T06:59:38.143541+00:00,ETHUSDT,3110.73
2025-12-14T06:59:49.917789+00:00,BTCUSDT,90145.26
2025-12-14T06:59:49.917789+00:00,ETHUSDT,3110.72
2025-12-14T07:00:01.658199+00:00,BTCUSDT,90145.26
2025-12-14T07:00:01.658199+00:00,ETHUSDT,3110.73
2025-12-14T07:00:13.415719+00:00,BTCUSDT,90145.27
2025-12-14T07:00:13.415719+00:00,ETHUSDT,3110.26
2025-12-14T07:00:25.248645+00:00,BTCUSDT,90145.27
2025-12-14T07:00:25.248645+00:00,ETHUSDT,3110.27
2025-12-14T07:00:37.152184+00:00,BTCUSDT,90145.27
2025-12-14T07:00:37.152184+00:00,ETHUSDT,3110.27
2025-12-14T07:00:48.918318+00:00,BTCUSDT,90145.27
2025-12-14T07:00:48.918318+00:00,ETHUSDT,3110.27
2025-12-14T07:01:00.846108+00:00,BTCUSDT,90145.26
2025-12-14T07:01:00.846108+00:00,ETHUSDT,3110.26
2025-12-14T07:01:12.607745+00:00,BTCUSDT,90145.26
2025-12-14T07:01:12.607745+00:00,ETHUSDT,3110.26
2025-12-14T07:01:24.371614+00:00,BTCUSDT,90145.27
2025-12-14T07:01:24.371614+00:00,ETHUSDT,3110.26
2025-12-14T07:01:36.130543+00:00,BTCUSDT,90145.27
2025-12-14T07:01:36.130543+00:00,ETHUSDT,3110.27
2025-12-14T07:01:48.056568+00:00,BTCUSDT,90145.26
2025-12-14T07:01:48.056568+00:00,ETHUSDT,3110.41
2025-12-14T07:01:59.805571+00:00,BTCUSDT,90145.27
2025-12-14T07:01:59.805571+00:00,ETHUSDT,3110.41
2025-12-14T07:02:11.549980+00:00,BTCUSDT,90145.26
2025-12-14T07:02:11.549980+00:00,ETHUSDT,3110.23
2025-12-14T07:02:23.448982+00:00,BTCUSDT,90145.27
2025-12-14T07:02:23.448982+00:00,ETHUSDT,3110.23
2025-12-14T07:02:35.214906+00:00,BTCUSDT,90145.26
2025-12-14T07:02:35.214906+00:00,ETHUSDT,3109.9
2025-12-14T07:02:47.107603+00:00,BTCUSDT,90145.26
2025-12-14T07:02:47.107603+00:00,ETHUSDT,3109.85
2025-12-14T07:02:58.850828+00:00,BTCUSDT,90145.26
2025-12-14T07:02:58.850828+00:00,ETHUSDT,3109.59
2025-12-14T07:03:10.754951+00:00,BTCUSDT,90129.63
2025-12-14T07:03:10.754951+00:00,ETHUSDT,3109.85
2025-12-14T07:03:22.532997+00:00,BTCUSDT,90129.62
2025-12-14T07:03:22.532997+00:00,ETHUSDT,3109.88
2025-12-14T07:03:34.460588+00:00,BTCUSDT,90129.62
2025-12-14T07:03:34.460588+00:00,ETHUSDT,3110.32
2025-12-14T07:03:46.215574+00:00,BTCUSDT,90129.61
2025-12-14T07:03:46.215574+00:00,ETHUSDT,3110.31
2025-12-14T07:03:58.126936+00:00,BTCUSDT,90129.61
2025-12-14T07:03:58.126936+00:00,ETHUSDT,3110.32
2025-12-14T07:04:09.898994+00:00,BTCUSDT,90145.18
2025-12-14T07:04:09.898994+00:00,ETHUSDT,3111.62
2025-12-14T07:04:21.661499+00:00,BTCUSDT,90145.19
2025-12-14T07:04:21.661499+00:00,ETHUSDT,3111.62
2025-12-14T07:04:33.436258+00:00,BTCUSDT,90145.19
2025-12-14T07:04:33.436258+00:00,ETHUSDT,3111.62
2025-12-14T07:04:45.363926+00:00,BTCUSDT,90145.19
2025-12-14T07:04:45.363926+00:00,ETHUSDT,3112.42
2025-12-14T07:04:57.123422+00:00,BTCUSDT,90145.19
2025-12-14T07:04:57.123422+00:00,ETHUSDT,3112.42
2025-12-14T07:05:09.046887+00:00,BTCUSDT,90145.19
2025-12-14T07:05:09.046887+00:00,ETHUSDT,3111.63
2025-12-14T07:05:20.808849+00:00,BTCUSDT,90145.19
2025-12-14T07:05:20.808849+00:00,ETHUSDT,3111.63
2025-12-14T07:05:32.562041+00:00,BTCUSDT,90145.19
2025-12-14T07:05:32.562041+00:00,ETHUSDT,3111.62
2025-12-14T07:05:44.304924+00:00,BTCUSDT,90136.87
2025-12-14T07:05:44.304924+00:00,ETHUSDT,3111.62
2025-12-14T07:05:56.210307+00:00,BTCUSDT,90136.87
2025-12-14T07:05:56.210307+00:00,ETHUSDT,3111.23
2025-12-14T07:06:07.960429+00:00,BTCUSDT,90136.86
2025-12-14T07:06:07.960429+00:00,ETHUSDT,3110.69
2025-12-14T07:06:19.889259+00:00,BTCUSDT,90136.86
2025-12-14T07:06:19.889259+00:00,ETHUSDT,3110.2
2025-12-14T07:06:31.641287+00:00,BTCUSDT,90136.87
2025-12-14T07:06:31.641287+00:00,ETHUSDT,3109.92
2025-12-14T07:06:43.404656+00:00,BTCUSDT,90136.86
2025-12-14T07:06:43.404656+00:00,ETHUSDT,3109.81
2025-12-14T07:06:55.150975+00:00,BTCUSDT,90136.87
2025-12-14T07:06:55.150975+00:00,ETHUSDT,3109.81
2025-12-14T07:07:07.084254+00:00,BTCUSDT,90143.18
2025-12-14T07:07:07.084254+00:00,ETHUSDT,3110.34
2025-12-14T07:07:18.852680+00:00,BTCUSDT,90143.17
2025-12-14T07:07:18.852680+00:00,ETHUSDT,3110.43
2025-12-14T07:07:30.622240+00:00,BTCUSDT,90143.17
2025-12-14T07:07:30.622240+00:00,ETHUSDT,3110.42
2025-12-14T07:07:42.362080+00:00,BTCUSDT,90143.18
2025-12-14T07:07:42.362080+00:00,ETHUSDT,3110.43
2025-12-14T07:07:54.280403+00:00,BTCUSDT,90143.17
2025-12-14T07:07:54.280403+00:00,ETHUSDT,3110.17
2025-12-14T07:08:06.191012+00:00,BTCUSDT,90143.17
2025-12-14T07:08:06.191012+00:00,ETHUSDT,3110.03
2025-12-14T07:08:17.945936+00:00,BTCUSDT,90143.17
2025-12-14T07:08:17.945936+00:00,ETHUSDT,3109.88
2025-12-14T07:08:29.887723+00:00,BTCUSDT,90143.18
2025-12-14T07:08:29.887723+00:00,ETHUSDT,3109.89
2025-12-14T07:08:41.675689+00:00,BTCUSDT,90143.18
2025-12-14T07:08:41.675689+00:00,ETHUSDT,3109.88
2025-12-14T07:08:53.429991+00:00,BTCUSDT,90143.17
2025-12-14T07:08:53.429991+00:00,ETHUSDT,3109.89
2025-12-14T07:09:05.221256+00:00,BTCUSDT,90143.17
2025-12-14T07:09:05.221256+00:00,ETHUSDT,3109.88
2025-12-14T07:09:17.289270+00:00,BTCUSDT,90143.17
2025-12-14T07:09:17.289270+00:00,ETHUSDT,3109.58
2025-12-14T07:09:29.067786+00:00,BTCUSDT,90143.17
2025-12-14T07:09:29.067786+00:00,ETHUSDT,3109.59
2025-12-14T07:09:40.839679+00:00,BTCUSDT,90143.18
2025-12-14T07:09:40.839679+00:00,ETHUSDT,3109.58
2025-12-14T07:09:52.740820+00:00,BTCUSDT,90143.17
2025-12-14T07:09:52.740820+00:00,ETHUSDT,3109.59
2025-12-14T07:10:04.475375+00:00,BTCUSDT,90143.11
2025-12-14T07:10:04.475375+00:00,ETHUSDT,3109.58
2025-12-14T07:10:16.213879+00:00,BTCUSDT,90143.11
2025-12-14T07:10:16.213879+00:00,ETHUSDT,3110.45
2025-12-14T07:10:29.122875+00:00,BTCUSDT,90143.11
2025-12-14T07:10:29.122875+00:00,ETHUSDT,3110.46
2025-12-14T07:10:41.014817+00:00,BTCUSDT,90143.11
2025-12-14T07:10:41.014817+00:00,ETHUSDT,3110.45
2025-12-14T07:10:52.763757+00:00,BTCUSDT,90143.1
2025-12-14T07:10:52.763757+00:00,ETHUSDT,3110.69
2025-12-14T07:11:04.955414+00:00,BTCUSDT,90143.11
2025-12-14T07:11:04.955414+00:00,ETHUSDT,3110.68
2025-12-14T07:11:16.883691+00:00,BTCUSDT,90143.1
2025-12-14T07:11:16.883691+00:00,ETHUSDT,3110.69
2025-12-14T07:11:28.652751+00:00,BTCUSDT,90143.11
2025-12-14T07:11:28.652751+00:00,ETHUSDT,3110.69
2025-12-14T07:11:40.550974+00:00,BTCUSDT,90143.11
2025-12-14T07:11:40.550974+00:00,ETHUSDT,3110.68
2025-12-14T07:11:52.318039+00:00,BTCUSDT,90143.1
2025-12-14T07:11:52.318039+00:00,ETHUSDT,3110.68
2025-12-14T07:12:04.088722+00:00,BTCUSDT,90143.1
2025-12-14T07:12:04.088722+00:00,ETHUSDT,3110.68
2025-12-14T07:12:15.838226+00:00,BTCUSDT,90143.1
2025-12-14T07:12:15.838226+00:00,ETHUSDT,3111.28
2025-12-14T07:12:27.599658+00:00,BTCUSDT,90143.1
2025-12-14T07:12:27.599658+00:00,ETHUSDT,3111.49
2025-12-14T07:12:39.367603+00:00,BTCUSDT,90143.1
2025-12-14T07:12:39.367603+00:00,ETHUSDT,3111.49
2025-12-14T07:12:51.175622+00:00,BTCUSDT,90143.1
2025-12-14T07:12:51.175622+00:00,ETHUSDT,3111.54
2025-12-14T07:13:02.948669+00:00,BTCUSDT,90143.11
2025-12-14T07:13:02.948669+00:00,ETHUSDT,3111.54
2025-12-14T07:13:14.699933+00:00,BTCUSDT,90143.11
2025-12-14T07:13:14.699933+00:00,ETHUSDT,3111.54
2025-12-14T07:13:26.905899+00:00,BTCUSDT,90143.1
2025-12-14T07:13:26.905899+00:00,ETHUSDT,3111.54
2025-12-14T07:13:38.635181+00:00,BTCUSDT,90143.11
2025-12-14T07:13:38.635181+00:00,ETHUSDT,3111.55
2025-12-14T07:13:50.387507+00:00,BTCUSDT,90141.16
2025-12-14T07:13:50.387507+00:00,ETHUSDT,3112.0
2025-12-14T07:14:02.148559+00:00,BTCUSDT,90141.16
2025-12-14T07:14:02.148559+00:00,ETHUSDT,3112.0
2025-12-14T07:14:13.906403+00:00,BTCUSDT,90141.16
2025-12-14T07:14:13.906403+00:00,ETHUSDT,3111.99
2025-12-14T07:14:25.675046+00:00,BTCUSDT,90141.16
2025-12-14T07:14:25.675046+00:00,ETHUSDT,3111.82
2025-12-14T07:14:37.505724+00:00,BTCUSDT,90141.16
2025-12-14T07:14:37.505724+00:00,ETHUSDT,3111.98
2025-12-14T07:14:49.425328+00:00,BTCUSDT,90141.16
2025-12-14T07:14:49.425328+00:00,ETHUSDT,3111.99
2025-12-14T07:15:01.202059+00:00,BTCUSDT,90141.16
2025-12-14T07:15:01.202059+00:00,ETHUSDT,3111.76
2025-12-14T07:15:13.415394+00:00,BTCUSDT,90141.17
2025-12-14T07:15:13.415394+00:00,ETHUSDT,3111.62
2025-12-14T07:15:25.157478+00:00,BTCUSDT,90141.17
2025-12-14T07:15:25.157478+00:00,ETHUSDT,3111.43
2025-12-14T07:15:37.097088+00:00,BTCUSDT,90141.17
2025-12-14T07:15:37.097088+00:00,ETHUSDT,3111.27
